,classifier,preprocessor,prior,f1,precision,recall,dataset_description
102,MLPClassifier(random_state=12),"SimpleImputer(fill_value=0, strategy='constant')",0.5,0.03928718832383944,0.020223356121656814,0.7204545454545455,Imputation
103,MLPClassifier(random_state=12),"SimpleImputer(fill_value=-1, strategy='constant')",0.5,0.03504804882817286,0.01811341293525292,0.5946969696969697,Imputation
104,MLPClassifier(random_state=12),,0.5,,,,Imputation
105,DecisionTreeClassifier(random_state=12),SimpleImputer(),0.5,0.03470358055832277,0.0177463179104086,0.7954545454545455,Imputation
106,DecisionTreeClassifier(random_state=12),SimpleImputer(strategy='median'),0.5,0.030165976582998483,0.01542181377015551,0.6954545454545455,Imputation
107,DecisionTreeClassifier(random_state=12),"SimpleImputer(fill_value=0, strategy='constant')",0.5,0.030133916047878396,0.015398921738138846,0.7045454545454546,Imputation
108,DecisionTreeClassifier(random_state=12),"SimpleImputer(fill_value=-1, strategy='constant')",0.5,0.03290420088448042,0.016821543384291072,0.7560606060606061,Imputation
109,DecisionTreeClassifier(random_state=12),,0.5,,,,Imputation
110,SVC(random_state=12),SimpleImputer(),0.5,0.016817447260522915,0.00848166722896677,0.990909090909091,Imputation
111,SVC(random_state=12),SimpleImputer(strategy='median'),0.5,0.015896962962656157,0.008013323060989985,0.990909090909091,Imputation
112,SVC(random_state=12),"SimpleImputer(fill_value=0, strategy='constant')",0.5,0.01622510372356697,0.008180462675534,0.990909090909091,Imputation
113,SVC(random_state=12),"SimpleImputer(fill_value=-1, strategy='constant')",0.5,0.01563531128417344,0.007882411390521104,0.9651515151515151,Imputation
114,SVC(random_state=12),,0.5,,,,Imputation
115,RandomForestClassifier(random_state=12),SimpleImputer(),0.5,0.0475894866766133,0.024507175969182376,0.8287878787878789,Imputation
116,RandomForestClassifier(random_state=12),SimpleImputer(strategy='median'),0.5,0.051584782922299045,0.026629389040270852,0.8378787878787879,Imputation
117,RandomForestClassifier(random_state=12),"SimpleImputer(fill_value=0, strategy='constant')",0.5,0.04851137761824316,0.025051308369519708,0.7666666666666667,Imputation
118,RandomForestClassifier(random_state=12),"SimpleImputer(fill_value=-1, strategy='constant')",0.5,0.05179367235430624,0.026777161469083544,0.8022727272727274,Imputation
119,RandomForestClassifier(random_state=12),,0.5,,,,Imputation
120,LogisticRegression(random_state=12),SimpleImputer(),0.5,0.03561050842110363,0.018237967840307765,0.7553030303030304,Imputation
121,LogisticRegression(random_state=12),SimpleImputer(strategy='median'),0.5,0.037044465752360645,0.018987026471103417,0.7659090909090909,Imputation
122,LogisticRegression(random_state=12),"SimpleImputer(fill_value=0, strategy='constant')",0.5,0.04076454992194513,0.02093731782668569,0.7757575757575758,Imputation
123,LogisticRegression(random_state=12),"SimpleImputer(fill_value=-1, strategy='constant')",0.5,0.040833080687168836,0.020940220403503546,0.8196969696969696,Imputation
124,LogisticRegression(random_state=12),,0.5,,,,Imputation
