,classifier,preprocessor,prior,f1,precision,recall,dataset_description
43,SVC(random_state=12),MaxAbsScaler(),0.1,0.25695118601059075,0.9678571428571427,0.1488262910798122,Transformations - Charged off
44,SVC(random_state=12),Normalizer(),0.1,0.2576375320180806,0.9846153846153848,0.1488262910798122,Transformations - Charged off
45,SVC(random_state=12),KBinsDiscretizer(),0.1,0.3151618938654036,0.8416152081455286,0.19610719874804375,Transformations - Charged off
46,SVC(random_state=12),StandardScaler(),0.1,0.2516067293224898,0.8430601343101344,0.1488262910798122,Transformations - Charged off
47,SVC(random_state=12),0,0.1,0.0,0.0,0.0,Transformations - Charged off
48,RandomForestClassifier(random_state=12),RobustScaler(),0.1,0.375193875305451,0.8112705627705628,0.2461854460093897,Transformations - Charged off
49,RandomForestClassifier(random_state=12),MaxAbsScaler(),0.1,0.3718244731559837,0.7543568139935418,0.24902190923317685,Transformations - Charged off
50,RandomForestClassifier(random_state=12),Normalizer(),0.1,0.3755828862997058,0.7309738570608135,0.2544796557120501,Transformations - Charged off
51,RandomForestClassifier(random_state=12),KBinsDiscretizer(),0.1,0.3132055057051105,0.9019281045751631,0.19053208137715175,Transformations - Charged off
52,RandomForestClassifier(random_state=12),StandardScaler(),0.1,0.3760436206314349,0.7579211035689183,0.2517605633802817,Transformations - Charged off
53,RandomForestClassifier(random_state=12),0,0.1,0.3913350163345905,0.7246324435792202,0.2697965571205008,Transformations - Charged off
54,LogisticRegression(random_state=12),RobustScaler(),0.1,0.1705474304355876,0.12744216420903692,0.26011345852895146,Transformations - Charged off
55,LogisticRegression(random_state=12),MaxAbsScaler(),0.1,0.002597402597402597,0.02,0.0013888888888888887,Transformations - Charged off
56,LogisticRegression(random_state=12),Normalizer(),0.1,0.27519235135915265,0.8208607491579627,0.16690140845070425,Transformations - Charged off
57,LogisticRegression(random_state=12),KBinsDiscretizer(),0.1,0.4000179025685063,0.3511415792380871,0.468798904538341,Transformations - Charged off
58,LogisticRegression(random_state=12),StandardScaler(),0.1,0.2700457809603226,0.5864387187390817,0.17799295774647889,Transformations - Charged off
59,LogisticRegression(random_state=12),0,0.1,0.1986968526152706,0.2617789239982337,0.16568857589984348,Transformations - Charged off
60,MLPClassifier(random_state=12),RobustScaler(),0.25,0.2328131984844785,0.14958640335844006,0.5409428794992175,Transformations - Charged off
61,MLPClassifier(random_state=12),MaxAbsScaler(),0.25,0.3171106473233528,0.2424505400985582,0.4602699530516432,Transformations - Charged off
62,MLPClassifier(random_state=12),Normalizer(),0.25,0.3695378257349095,0.2573547811960638,0.6607003129890454,Transformations - Charged off
63,MLPClassifier(random_state=12),KBinsDiscretizer(),0.25,0.3751738987528931,0.2622397462976317,0.6619718309859155,Transformations - Charged off
64,MLPClassifier(random_state=12),StandardScaler(),0.25,0.33459519555782835,0.2344692437049201,0.5924491392801252,Transformations - Charged off
65,MLPClassifier(random_state=12),0,0.25,0.2980490548401337,0.1950801090826462,0.6482003129890455,Transformations - Charged off
66,DecisionTreeClassifier(random_state=12),RobustScaler(),0.25,0.24950148488771415,0.15837123210904885,0.5896322378716745,Transformations - Charged off
67,DecisionTreeClassifier(random_state=12),MaxAbsScaler(),0.25,0.255315115804858,0.16242954607757304,0.5967331768388107,Transformations - Charged off
68,DecisionTreeClassifier(random_state=12),Normalizer(),0.25,0.26766841885557424,0.172092872633461,0.6036971830985915,Transformations - Charged off
69,DecisionTreeClassifier(random_state=12),KBinsDiscretizer(),0.25,0.24259140670660465,0.1525375684611364,0.5938184663536776,Transformations - Charged off
70,DecisionTreeClassifier(random_state=12),StandardScaler(),0.25,0.2696573551186641,0.17238721979686156,0.6202660406885758,Transformations - Charged off
71,DecisionTreeClassifier(random_state=12),0,0.25,0.26150273373640154,0.16724044496164125,0.6022104851330203,Transformations - Charged off
72,SVC(random_state=12),RobustScaler(),0.25,0.0,0.0,0.0,Transformations - Charged off
73,SVC(random_state=12),MaxAbsScaler(),0.25,0.2851676569938832,0.7688190763484881,0.17662363067292644,Transformations - Charged off
74,SVC(random_state=12),Normalizer(),0.25,0.3888478095467118,0.3370060040814398,0.4617370892018779,Transformations - Charged off
75,SVC(random_state=12),KBinsDiscretizer(),0.25,0.4245293920953368,0.3294847332051881,0.6008215962441315,Transformations - Charged off
76,SVC(random_state=12),StandardScaler(),0.25,0.2678255007443253,0.6747779068668163,0.16965962441314555,Transformations - Charged off
77,SVC(random_state=12),0,0.25,0.0,0.0,0.0,Transformations - Charged off
78,RandomForestClassifier(random_state=12),RobustScaler(),0.25,0.41802567780496414,0.3248281929793938,0.5911384976525821,Transformations - Charged off
79,RandomForestClassifier(random_state=12),MaxAbsScaler(),0.25,0.4278152180262686,0.33262912313009696,0.606377151799687,Transformations - Charged off
80,RandomForestClassifier(random_state=12),Normalizer(),0.25,0.4295646752541168,0.33567202992946343,0.6022691705790298,Transformations - Charged off
81,RandomForestClassifier(random_state=12),KBinsDiscretizer(),0.25,0.4271479715917155,0.37306894141262026,0.5048904538341159,Transformations - Charged off
82,RandomForestClassifier(random_state=12),StandardScaler(),0.25,0.4289696461881144,0.3357304477515527,0.5994913928012521,Transformations - Charged off
83,RandomForestClassifier(random_state=12),0,0.25,0.42259686973203536,0.3280834391227069,0.5980242566510172,Transformations - Charged off
84,LogisticRegression(random_state=12),RobustScaler(),0.25,0.19196280596838708,0.12549481505593765,0.4131651017214397,Transformations - Charged off
85,LogisticRegression(random_state=12),MaxAbsScaler(),0.25,0.23588071777230554,0.43766999039831855,0.16551251956181534,Transformations - Charged off
86,LogisticRegression(random_state=12),Normalizer(),0.25,0.3666231692676828,0.3346645470997558,0.4089397496087637,Transformations - Charged off
87,LogisticRegression(random_state=12),KBinsDiscretizer(),0.25,0.2900750460523876,0.19081900095286247,0.6063967136150235,Transformations - Charged off
88,LogisticRegression(random_state=12),StandardScaler(),0.25,0.28315166479309145,0.26186290502307125,0.3130281690140845,Transformations - Charged off
89,LogisticRegression(random_state=12),0,0.25,0.28476766362774225,0.2115708959168599,0.4407276995305165,Transformations - Charged off
90,MLPClassifier(random_state=12),RobustScaler(),0.5,0.20790760266064104,0.11953087101129953,0.8080399061032864,Transformations - Charged off
91,MLPClassifier(random_state=12),MaxAbsScaler(),0.5,0.22465234374968907,0.13104409619285573,0.7914123630672927,Transformations - Charged off
92,MLPClassifier(random_state=12),Normalizer(),0.5,0.26874601391237424,0.15997152916486854,0.8427425665101721,Transformations - Charged off
93,MLPClassifier(random_state=12),KBinsDiscretizer(),0.5,0.27027011254375755,0.1612191875052478,0.8371870109546167,Transformations - Charged off
94,MLPClassifier(random_state=12),StandardScaler(),0.5,0.2443822348874721,0.14407340650285586,0.8080007824726134,Transformations - Charged off
95,MLPClassifier(random_state=12),0,0.5,0.22015722234055304,0.12938537448600554,0.7830399061032864,Transformations - Charged off
96,DecisionTreeClassifier(random_state=12),RobustScaler(),0.5,0.19855698519172266,0.11426196979000458,0.7579420970266041,Transformations - Charged off
97,DecisionTreeClassifier(random_state=12),MaxAbsScaler(),0.5,0.2065868791031628,0.11945775321751233,0.7650430359937401,Transformations - Charged off
98,DecisionTreeClassifier(random_state=12),Normalizer(),0.5,0.20505789777074115,0.11864832262958287,0.7579812206572769,Transformations - Charged off
99,DecisionTreeClassifier(random_state=12),KBinsDiscretizer(),0.5,0.19691960278085013,0.11357679124771465,0.7413536776212832,Transformations - Charged off
100,DecisionTreeClassifier(random_state=12),StandardScaler(),0.5,0.204107503098176,0.11808919337971956,0.7537949921752739,Transformations - Charged off
